X,Y,Distance_from_Origin,Class,Slope,Curvature,Angle_with_X_Axis
-3.1503579952267304,1.38671875,3.4420552566294673,cos_graph.png,-inf,-inf,-90.0
-3.1503579952267304,1.40625,3.44997022604384,cos_graph.png,inf,inf,90.0
-3.1503579952267304,1.41796875,3.4547635047953063,cos_graph.png,inf,0.0,90.0
-3.1503579952267304,1.828125,3.6423613925191423,cos_graph.png,inf,0.0,90.0
-3.1503579952267304,1.01171875,3.3088261252581024,cos_graph.png,-inf,-inf,-90.0
-3.1503579952267304,1.8046875,3.6306545512820736,cos_graph.png,inf,inf,90.0
-3.1503579952267304,2.2265625,3.8577630907684357,cos_graph.png,inf,0.0,90.0
-3.1503579952267304,0.9765625,3.2982464757042087,cos_graph.png,-inf,-inf,-90.0
-3.1503579952267304,2.03515625,3.7505488211731155,cos_graph.png,inf,inf,90.0
-3.1503579952267304,2.00390625,3.733683939071175,cos_graph.png,-inf,-inf,-90.0
-3.1503579952267304,2.44921875,3.990417018738837,cos_graph.png,inf,inf,90.0
-3.1503579952267304,2.65625,4.120730464443044,cos_graph.png,inf,0.0,90.0
-3.1503579952267304,2.62109375,4.0981566520056365,cos_graph.png,-inf,-inf,-90.0
-3.1503579952267304,2.0078125,3.735781917249083,cos_graph.png,-inf,0.0,-90.0
-3.126491646778043,2.234375,3.842835106792624,cos_graph.png,9.492968749999891,inf,83.98657589382127
-3.126491646778043,2.2265625,3.8382978758531925,cos_graph.png,-inf,-inf,-90.0
-3.126491646778043,2.23828125,3.8451076670848168,cos_graph.png,inf,inf,90.0
-3.126491646778043,2.0078125,3.7156777379812054,cos_graph.png,-inf,-inf,-90.0
-3.126491646778043,1.1875,3.344414188968358,cos_graph.png,-inf,0.0,-90.0
-3.126491646778043,1.38671875,3.4202249792922164,cos_graph.png,inf,inf,90.0
-3.126491646778043,1.41015625,3.429794551687745,cos_graph.png,inf,0.0,90.0
-3.126491646778043,1.83203125,3.623711980600754,cos_graph.png,inf,0.0,90.0
-3.126491646778043,1.421875,3.4346293152242615,cos_graph.png,-inf,-inf,-90.0
